Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.192847222,03:13:10,94,94.134144,0.8706,0.9154,0.9286,0.9303,56.31969,56.961789,2.863773,0.282633,0.509942,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06454,0.12212,0.24201,0.24318,1,1,0.735231481,03:51:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,10:33:16,94,94.439769,0.8816,0.9375,0.946,0.9461,57.08704,56.445115,3.361813,0.339679,0.526801,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06538,0.12315,0.24287,0.24229,1,1,0.735231481,03:43:00,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,10:59:55,94,94.458275,0.8761,0.9313,0.9397,0.9452,62.831744,62.181835,2.95392,0.250142,0.545153,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06938,0.13056,0.25557,0.25352,1,1,0.735231481,03:49:56,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,11:48:22,94,94.491921,0.8779,0.9097,0.9127,0.9206,73.392542,72.73664,2.477538,0.036274,0.634791,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08053,0.15121,0.29098,0.28496,1,1,0.735231481,03:58:01,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,12:06:29,94,94.504502,0.8824,0.9069,0.9064,0.9119,77.351921,76.696738,2.366912,0.021681,0.661874,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.08678,0.16277,0.3107,0.30244,1,1,0.735231481,04:01:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234513889,01:50:38,95,95.076829,0.8908,0.9313,0.9368,0.9386,74.006222,74.66294,1.920995,0.015959,0.478451,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08044,0.15234,0.2952,0.29294,1,1,0.735231481,03:41:25,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234513889,03:39:30,95,95.152431,0.881,0.9323,0.9293,0.9395,50.475801,51.106649,1.249269,0.052788,0.415994,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06164,0.1166,0.23235,0.23423,1,1,0.735231481,03:48:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,01:49:25,96,96.075984,0.8865,0.921,0.9259,0.9317,74.032865,74.689698,1.940076,0.033311,0.50279,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08046,0.1524,0.29527,0.29306,1,1,0.735231481,04:06:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,02:22:33,96,96.098993,0.8779,0.9391,0.9485,0.9427,66.78296,67.438321,1.866435,0.058623,0.451163,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0722,0.13664,0.26754,0.267,1,1,0.735231481,03:43:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,03:10:08,96,96.132037,0.8889,0.9303,0.9324,0.9329,56.462126,57.107039,1.501509,0.076562,0.451498,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.06463,0.12227,0.24228,0.24343,1,1,0.735231481,03:50:26,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,03:38:17,96,96.151586,0.8853,0.9293,0.9387,0.9381,50.469754,51.102464,1.524213,0.118713,0.454355,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06164,0.1166,0.23234,0.23422,1,1,0.735231481,03:56:42,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,11:49:29,96,96.492697,0.8864,0.9008,0.8997,0.9063,73.40728,72.750992,2.84574,0.038852,0.598727,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08054,0.15125,0.29101,0.28501,1,1,0.735231481,03:43:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,12:07:34,96,96.505255,0.8804,0.8994,0.8987,0.9073,77.360288,76.705116,2.757724,0.027596,0.568822,4,7,7,6,4,7,7,6,4,9,7,6,4,10,6,6,0.08678,0.16279,0.31075,0.30248,1,1,0.735231481,03:47:08,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,01:48:20,97,97.075231,0.8694,0.9136,0.9177,0.9198,74.032505,74.689415,1.791412,0.026674,0.514097,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08233,0.15187,0.29494,0.29228,1,1,0.735231481,03:44:23,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,02:22:22,97,97.098866,0.8727,0.9139,0.9197,0.9257,66.582808,67.238537,1.721527,0.044104,0.554708,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07396,0.13703,0.26789,0.26695,1,1,0.735231481,03:52:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,03:09:01,97,97.131262,0.8792,0.9156,0.9208,0.9247,56.452948,57.099033,1.877859,0.072807,0.562843,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06664,0.1241,0.24435,0.24508,1,1,0.735231481,04:00:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,03:37:19,97,97.150914,0.879,0.9124,0.9099,0.9171,50.415053,51.049428,1.780948,0.091659,0.548105,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06366,0.11885,0.2348,0.23628,1,1,0.735231481,04:07:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,10:33:36,97,97.44,0.8945,0.9452,0.9386,0.9339,56.773633,56.128458,4.348202,0.425739,0.484709,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,3,0.06722,0.12461,0.24437,0.2435,1,1,0.735231481,03:53:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,11:02:28,97,97.460046,0.8782,0.932,0.9337,0.9425,63.023606,62.37116,2.549205,0.05465,0.540803,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0715,0.132,0.25748,0.25509,1,1,0.735231481,04:00:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,11:49:58,97,97.493032,0.8644,0.9197,0.9257,0.9336,73.39941,72.74299,2.728641,0.043231,0.528593,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08244,0.15083,0.29092,0.2846,1,1,0.735231481,04:08:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,12:08:06,97,97.505625,0.8715,0.9115,0.9103,0.9153,77.363458,76.708349,3.595252,0.034843,0.529807,4,8,7,6,4,7,7,6,4,7,7,6,4,10,7,6,0.08861,0.16149,0.30978,0.30126,1,1,0.735231481,04:10:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,01:47:22,98,98.07456,0.8708,0.9093,0.9131,0.9171,74.008862,74.665817,1.882885,0.029711,0.521921,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0823,0.15183,0.29484,0.29218,1,1,0.735231481,03:46:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,02:19:43,98,98.097025,0.8769,0.9178,0.9239,0.9297,66.92457,67.580862,1.953824,0.047147,0.51229,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07428,0.13759,0.26891,0.2679,1,1,0.735231481,03:54:09,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,03:07:49,98,98.130428,0.8871,0.9307,0.9314,0.9373,56.465279,57.112505,1.888465,0.076462,0.473103,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06665,0.12412,0.24437,0.24511,1,1,0.735231481,04:01:39,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,03:36:53,98,98.150613,0.8787,0.9236,0.9203,0.9258,50.25138,50.887099,1.860189,0.113461,0.501383,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06359,0.11873,0.23458,0.23608,1,1,0.735231481,04:08:10,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,10:34:06,98,98.440347,0.8847,0.9562,0.9636,0.9656,56.756301,56.110009,3.214848,0.270329,0.493275,4,10,7,5,4,10,8,4,4,10,8,3,4,10,8,4,0.06721,0.12459,0.24433,0.24347,1,1,0.735231481,03:53:27,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,11:02:13,98,98.459873,0.8735,0.9183,0.9224,0.9276,62.851237,62.198249,3.180455,0.196723,0.51425,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07138,0.13178,0.2571,0.25472,1,1,0.735231481,03:55:51,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,11:52:16,98,98.49463,0.8888,0.9173,0.914,0.9216,73.789751,73.133305,3.117958,0.090957,0.467185,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08296,0.15176,0.29255,0.28607,1,1,0.735231481,04:02:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,12:10:22,98,98.507199,0.895,0.9167,0.9095,0.9119,77.745347,77.090599,3.264672,0.058356,0.501828,4,7,7,6,4,7,7,6,4,8,7,6,4,9,7,6,0.0893,0.16269,0.31192,0.30309,1,1,0.735231481,04:04:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,01:47:05,99,99.074363,0.8918,0.9331,0.9372,0.9402,73.837901,74.494909,2.043767,0.028939,0.518919,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08206,0.1514,0.2941,0.29147,1,1,0.735231481,03:47:33,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,02:18:37,99,99.096262,0.8932,0.934,0.9391,0.9421,66.930387,67.587043,1.977679,0.041236,0.540815,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07426,0.13757,0.26891,0.26792,1,1,0.735231481,03:55:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,03:06:53,99,99.12978,0.8823,0.9358,0.9341,0.9387,56.423701,57.071934,2.117323,0.084566,0.577062,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06662,0.12407,0.24428,0.24504,1,1,0.735231481,04:03:11,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,03:36:41,99,99.150475,0.8827,0.9226,0.9234,0.9301,50.041723,50.678635,1.721289,0.085443,0.572478,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.0635,0.11857,0.23428,0.23582,1,1,0.735231481,04:09:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,10:34:45,99,99.440799,0.8803,0.9346,0.9391,0.9455,56.773202,56.125803,3.714534,0.383456,0.679731,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06722,0.12461,0.24437,0.2435,1,1,0.735231481,03:57:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,11:02:52,99,99.460324,0.8888,0.9405,0.9444,0.9488,62.876081,62.22244,2.143757,0.12467,0.649582,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07139,0.1318,0.25714,0.25477,1,1,0.735231481,04:04:44,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,11:51:53,99,99.494363,0.8774,0.9323,0.9375,0.942,73.593639,72.937116,2.669451,0.070147,0.615913,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0827,0.15131,0.29174,0.28533,1,1,0.735231481,04:11:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,12:10:12,99,99.507083,0.8857,0.9311,0.934,0.9379,77.596641,76.941935,3.388713,0.049483,0.635675,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.08904,0.16222,0.31106,0.30237,1,1,0.735231481,03:42:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,01:46:47,100,100.074155,0.8743,0.9135,0.9198,0.9222,73.673021,74.330054,2.155846,0.025691,0.747417,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08186,0.15105,0.29344,0.29079,1,1,0.735231481,03:57:24,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,02:17:32,100,100.095509,0.8772,0.9098,0.918,0.9189,66.935439,67.592415,1.983865,0.036369,0.754692,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0743,0.13762,0.26895,0.26793,1,1,0.735231481,04:06:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,03:06:21,100,100.12941,0.879,0.918,0.9254,0.9336,56.299189,56.948271,1.701849,0.06067,0.777184,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06656,0.12396,0.24408,0.24483,1,1,0.735231481,03:50:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,03:33:36,100,100.148333,0.8803,0.9107,0.9121,0.9169,50.448713,51.088109,1.804545,0.079996,0.790082,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06367,0.11887,0.23483,0.23633,1,1,0.735231481,03:59:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,10:36:40,100,100.44213,0.8867,0.9371,0.9427,0.9512,57.066016,56.417228,2.134613,0.075566,0.694392,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06739,0.12491,0.24489,0.24396,1,1,0.735231481,04:12:12,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,11:03:27,100,100.460729,0.884,0.9202,0.9229,0.9281,62.887743,62.233509,3.085023,0.115103,0.716724,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07141,0.13183,0.25719,0.2548,1,1,0.735231481,04:17:52,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,11:51:40,100,100.494213,0.8823,0.9097,0.9106,0.9162,73.434588,72.778021,2.417557,0.029454,0.764957,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08249,0.15094,0.29107,0.28473,1,1,0.735231481,03:48:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,12:09:55,100,100.506887,0.8877,0.9146,0.9137,0.9168,77.422922,76.768265,3.237102,0.028967,0.810271,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.08873,0.16169,0.31014,0.30154,1,1,0.735231481,03:52:28,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,01:44:03,101,101.072257,0.8915,0.9355,0.9432,0.9458,74.04362,74.700449,2.934021,0.04211,0.535414,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08235,0.15191,0.29503,0.29232,1,1,0.735231481,03:48:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,02:16:33,101,101.094826,0.8901,0.9366,0.9431,0.9516,66.921542,67.578788,2.795342,0.085786,0.551961,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07428,0.13761,0.26893,0.2679,1,1,0.735231481,03:57:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,03:06:13,101,101.129317,0.8868,0.9234,0.924,0.9201,56.09149,56.741278,3.318039,0.170108,0.62402,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06643,0.12373,0.24369,0.24449,1,1,0.735231481,04:04:54,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,03:32:28,101,101.147546,0.881,0.9236,0.9268,0.9306,50.446202,51.087088,2.099808,0.123532,0.640359,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06367,0.11887,0.23483,0.23633,1,1,0.735231481,04:11:29,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,01:41:57,103,103.070799,0.8761,0.9365,0.95,0.9589,74.055275,74.711838,3.10626,0.091773,0.79696,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08235,0.15193,0.29506,0.29237,1,1,0.735231481,04:04:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,02:15:44,103,103.094259,0.8817,0.9395,0.9512,0.9562,66.650773,67.308406,3.42521,0.181289,0.787846,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07403,0.13716,0.26812,0.26714,1,1,0.735231481,04:12:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,03:02:24,103,103.126667,0.8725,0.9373,0.9475,0.9496,56.456653,57.108592,2.839201,0.251603,0.815051,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06665,0.12412,0.24437,0.2451,1,1,0.735231481,03:48:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,11:53:15,103,103.495312,0.8928,0.9566,0.9701,0.9729,73.449391,72.793018,4.073053,0.08279,0.825162,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08252,0.15098,0.29113,0.28479,1,1,0.735231481,04:13:09,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609513889,10:37:48,104,104.442917,0.8999,0.9519,0.9585,0.9595,56.841082,56.189092,3.809463,0.248835,0.853428,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06725,0.12467,0.24448,0.2436,1,1,0.735231481,04:11:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609513889,11:05:35,104,104.462211,0.8855,0.9353,0.9432,0.9482,62.902806,62.246708,3.245846,0.182619,0.836231,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07143,0.13186,0.25724,0.25482,1,1,0.735231481,04:17:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609513889,12:13:59,104,104.509711,0.8806,0.9289,0.938,0.9458,77.864693,77.211507,4.9163,0.089146,0.782382,4,9,7,6,4,8,7,6,4,8,7,6,4,9,7,6,0.08953,0.16308,0.31258,0.30368,1,1,0.735231481,03:47:32,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,02:12:26,105,105.091968,0.8803,0.9567,0.9732,0.9738,66.937003,67.594932,4.690813,0.252146,0.67957,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07824,0.14428,0.2752,0.2761,1,1,0.735231481,04:15:28,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,10:40:24,105,105.444722,0.8801,0.9411,0.9523,0.9523,57.292786,56.639673,2.928406,0.227618,0.902695,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.071,0.13037,0.2501,0.25047,1,1,0.735231481,04:05:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,11:06:09,105,105.462604,0.8736,0.9472,0.9574,0.9613,62.916591,62.260139,2.688006,0.165813,0.816826,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07518,0.13787,0.26279,0.26191,1,1,0.735231481,04:15:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,11:55:26,105,105.496829,0.8529,0.9393,0.953,0.9638,73.708084,73.052144,3.467911,0.091169,0.810993,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0874,0.15983,0.29993,0.29539,1,1,0.735231481,04:23:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,12:13:55,105,105.509664,0.8561,0.9321,0.9482,0.957,77.73975,77.086795,3.560351,0.042593,0.885483,4,8,7,6,4,8,7,6,4,8,7,6,4,9,7,6,0.09426,0.17213,0.32071,0.31412,1,1,0.735231481,04:28:39,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,01:40:18,106,106.069653,0.8527,0.9097,0.9252,0.934,73.7654,74.421488,3.328593,0.10547,0.732222,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08642,0.1594,0.30153,0.30124,1,1,0.735231481,04:00:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,02:59:57,106,106.124965,0.8657,0.9192,0.9317,0.9372,56.323702,56.97769,3.129801,0.293242,0.734532,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06997,0.12906,0.24883,0.25107,1,1,0.735231481,04:08:06,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,11:55:07,106,106.496609,0.8552,0.9069,0.9184,0.9323,73.530097,72.874276,4.600415,0.583191,0.804217,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08713,0.15933,0.29905,0.29467,1,1,0.735231481,04:12:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,12:13:26,106,106.509329,0.8494,0.9095,0.9232,0.9307,77.524471,76.871676,3.300275,0.023185,0.776216,4,8,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.09385,0.17138,0.31944,0.313,1,1,0.735231481,04:16:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,01:37:56,107,107.068009,0.8728,0.9202,0.9303,0.9368,74.071967,74.727583,3.665081,0.091284,0.732003,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08689,0.16025,0.30299,0.30262,1,1,0.735231481,04:06:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,02:10:21,107,107.090521,0.8624,0.9118,0.9258,0.9326,66.969723,67.627752,2.868611,0.142278,0.776077,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07827,0.14432,0.27528,0.2762,1,1,0.735231481,04:15:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,02:58:20,107,107.123843,0.8607,0.9142,0.9268,0.9302,56.461779,57.116492,2.629715,0.225797,0.77998,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.07006,0.12922,0.24911,0.25132,1,1,0.735231481,04:23:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,03:25:57,107,107.143021,0.8518,0.9055,0.9115,0.9128,50.46407,51.112468,4.474513,0.587816,0.780224,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06686,0.12336,0.23899,0.24179,1,1,0.735231481,03:58:03,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,10:39:52,107,107.444352,0.8409,0.9152,0.9271,0.9501,56.952242,56.298135,3.180668,0.12919,0.736268,4,10,7,5,4,10,7,5,4,6,8,4,4,8,8,4,0.07078,0.12998,0.24944,0.24987,1,1,0.735231481,04:26:33,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,01:36:58,108,108.067338,0.8689,0.9203,0.9312,0.9384,74.075348,74.730647,2.257019,0.053952,0.795025,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08688,0.16025,0.303,0.30263,1,1,0.693564815,23:50:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,02:09:28,108,108.089907,0.8757,0.9252,0.9351,0.942,66.956453,67.614476,2.236719,0.098633,0.765752,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07824,0.1443,0.27525,0.27616,1,1,0.693564815,23:36:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,02:57:22,108,108.123171,0.8707,0.922,0.9321,0.9355,56.462302,57.117578,2.465737,0.211073,0.781048,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.07006,0.12922,0.2491,0.25133,1,1,0.693564815,23:44:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,03:24:57,108,108.142326,0.8725,0.9217,0.9284,0.9324,50.464465,51.113875,2.205348,0.213154,0.779405,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06687,0.12338,0.23901,0.24179,1,1,0.693564815,23:51:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,10:40:03,108,108.444479,0.8749,0.9055,0.9099,0.9164,56.88174,56.227112,2.091402,0.06428,1.234229,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.07073,0.12989,0.24931,0.24974,1,1,0.693564815,23:48:57,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,11:09:35,108,108.464988,0.8755,0.9168,0.9224,0.9287,63.343455,62.68614,1.948812,0.053715,1.118345,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07555,0.13853,0.26389,0.2629,1,1,0.693564815,23:57:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,11:55:45,108,108.497049,0.8757,0.9157,0.9219,0.9276,73.452049,72.796692,2.895068,0.033694,1.064481,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08702,0.15915,0.29875,0.29435,1,1,0.735231481,00:07:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776180556,12:14:00,108,108.509722,0.8764,0.9159,0.9198,0.9249,77.428064,76.776007,2.556029,0.017569,1.062131,4,7,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.0937,0.17111,0.31894,0.31251,1,1,0.735231481,00:11:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817847222,01:36:04,109,109.066713,0.8807,0.9394,0.9497,0.9604,74.067273,74.722233,2.829711,0.074356,0.863402,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08686,0.16019,0.30293,0.30259,1,1,0.693564815,23:34:51,1292,28.545,77.1926,15,lev20,Almucantar
