Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.608831019,04:10:59,73,73.174294,1.5548,1.5775,1.5797,1.5778,0.013855,0.011782,0.011244,0.010787,50.664755,51.232181,1.311647,0.012013,0.579829,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05727,0.11163,0.22488,0.22916,1,1,0.488703704,03:35:09,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.608831019,10:13:08,73,73.425787,-999,-999,-999,-999,-999,-999,-999,-999,56.226702,55.632409,2.445513,0.070391,0.397411,4,10,8,4,4,10,8,4,4,10,8,4,4,8,7,4,0.05982,0.1168,0.23362,0.23588,1,1,0.488703704,03:25:41,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.608831019,10:53:42,73,73.453958,1.5682,1.5861,1.5862,1.582,0.009945,0.006076,0.005378,0.005383,64.488445,63.865263,2.763381,0.045863,0.415549,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0646,0.12712,0.25229,0.25283,1,1,0.488703704,03:30:25,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.608831019,11:35:58,73,73.48331,1.501,1.5272,1.5279,1.5209,0.009103,0.007651,0.007363,0.007595,73.413888,72.773075,2.375923,0.020594,0.517104,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,5,0.07265,0.14442,0.28345,0.28111,1,1,0.488703704,03:35:45,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.608831019,11:54:14,73,73.495995,1.5305,1.5416,1.5381,1.5281,0.008856,0.008474,0.008509,0.008638,77.331383,76.686485,1.996874,0.004934,0.529276,4,7,4,6,4,10,4,6,4,10,4,6,4,9,4,6,0.0777,0.15525,0.30296,0.29878,1,1,0.488703704,03:38:57,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.650497685,02:49:05,74,74.117419,1.4669,1.5214,1.5401,1.5469,0.013423,0.006566,0.0061,0.00716,66.866321,67.498659,1.026773,0.010708,0.444912,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,4,0.06589,0.13068,0.26019,0.26279,1,1,0.488703704,03:43:34,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.650497685,03:39:26,74,74.152384,1.5626,1.5847,1.5874,1.5878,0.010944,0.006835,0.00579,0.005838,56.503715,57.104871,1.1245,0.021218,0.433466,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.05965,0.11689,0.23464,0.23845,1,1,0.488703704,03:45:37,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692164352,10:12:33,75,75.425382,1.5842,1.5583,1.5508,1.5434,0.009358,0.008487,0.008896,0.009373,55.74678,55.14879,2.096118,0.011703,0.926539,4,10,8,4,4,10,8,4,4,10,8,3,4,10,8,3,0.05959,0.11631,0.23273,0.23507,1,1,0.488703704,03:37:26,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692164352,10:32:45,75,75.43941,1.5467,1.5302,1.5239,1.5165,0.009438,0.007454,0.007405,0.007931,59.835687,59.222093,2.017911,0.020325,0.924788,3,10,8,5,3,10,8,5,3,10,8,5,3,11,7,5,0.06168,0.12082,0.24088,0.24246,1,1,0.488703704,03:45:28,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692164352,10:52:59,75,75.453461,1.5661,1.542,1.5318,1.5222,0.009518,0.008992,0.009059,0.009373,64.022882,63.397114,1.665505,0.019157,0.988826,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06429,0.12643,0.25104,0.25168,1,1,0.488703704,03:53:48,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.900497685,11:40:28,80,80.486435,1.4297,1.4265,1.4243,1.4218,0.005679,0.004973,0.005135,0.005249,73.423149,72.77506,2.557794,0.005309,0.725611,4,10,7,6,4,10,5,6,4,10,5,5,4,10,5,5,0.07267,0.14444,0.28347,0.28112,1,1,0.488703704,03:43:01,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.900497685,11:58:49,80,80.499178,1.4464,1.4244,1.4197,1.4167,0.007154,0.006745,0.006902,0.007026,77.396911,76.746438,3.803889,0.011433,0.733021,4,9,5,6,3,6,5,6,4,7,5,6,4,8,5,6,0.0778,0.15546,0.30328,0.29909,1,1,0.488703704,03:45:19,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942164352,10:52:18,81,81.452986,1.4978,1.4728,1.4667,1.4605,0.007374,0.006377,0.006761,0.007308,62.971752,62.337995,2.742184,0.019182,1.449092,3,10,8,5,3,10,8,5,3,10,8,5,3,9,8,5,0.06724,0.12953,0.25175,0.25136,1,1,0.488703704,03:45:00,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983831019,02:07:17,82,82.088391,1.3722,1.4125,1.4235,1.4246,0.006642,0.004391,0.004634,0.005462,73.703151,74.354051,1.675618,0.018755,0.470043,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07725,0.15021,0.28894,0.28898,1,1,0.488703704,03:55:46,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983831019,03:28:08,82,82.144537,-999,-999,-999,-999,-999,-999,-999,-999,56.494556,57.115478,1.284132,0.023057,0.396998,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06261,0.12107,0.23832,0.24095,1,1,0.488703704,03:28:07,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983831019,10:10:15,82,82.423785,1.4819,1.4802,1.4778,1.4728,0.005968,0.003278,0.002952,0.003443,54.070296,53.460012,2.560814,0.049554,0.486191,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.0617,0.11878,0.23356,0.23505,1,1,0.488703704,03:41:32,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983831019,10:52:18,82,82.452986,1.5191,1.5145,1.5126,1.5102,0.008019,0.007267,0.007102,0.007235,62.826549,62.191505,1.944941,0.019684,0.490212,3,10,8,5,3,10,8,5,3,10,8,5,3,10,6,5,0.06713,0.12932,0.25139,0.25103,1,1,0.488703704,03:26:14,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983831019,11:42:26,82,82.487801,-999,-999,-999,-999,-999,-999,-999,-999,73.588551,72.938684,4.031661,0.020866,0.341153,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.07808,0.15052,0.28721,0.28315,1,1,0.488703704,03:30:38,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983831019,12:00:52,82,82.500602,-999,-999,-999,-999,-999,-999,-999,-999,77.589286,76.937598,3.060566,0.020038,0.331463,4,7,5,6,4,7,5,6,4,7,5,6,4,7,5,5,0.08414,0.16224,0.30702,0.30099,1,1,0.488703704,03:32:26,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:03:2023,10:10:02,83,83.423634,1.4408,1.4552,1.4605,1.4611,0.006683,0.004984,0.005435,0.006177,53.860763,53.248708,1.851251,0.023276,0.895545,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06161,0.1186,0.23324,0.23474,1,1,0.488703704,03:44:02,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:03:2023,10:30:31,83,83.437859,1.4572,1.4437,1.4369,1.431,0.007835,0.007267,0.006756,0.006407,58.094577,57.469035,1.958372,0.018668,0.891553,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06392,0.12309,0.24084,0.24158,1,1,0.488703704,03:26:50,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:03:2023,02:03:22,84,84.085671,1.4205,1.4552,1.4708,1.4785,0.005677,0.003298,0.002928,0.003102,74.037704,74.690161,3.313712,0.01917,0.592782,4,10,7,6,4,10,5,4,4,10,5,4,4,10,4,3,0.0777,0.1511,0.29049,0.29044,1,1,0.488703704,03:29:31,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:03:2023,03:26:25,84,84.143345,1.4956,1.5098,1.5113,1.5103,0.005962,0.006341,0.005868,0.006063,56.286014,56.910566,1.427911,0.024306,0.505351,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.0625,0.12084,0.23792,0.24059,1,1,0.488703704,03:35:52,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:03:2023,03:56:24,84,84.164167,1.407,1.4381,1.448,1.4542,0.004719,0.003851,0.003889,0.003973,50.157924,50.760423,3.737208,0.041222,0.561831,3,10,8,4,3,10,7,4,3,7,8,4,3,8,7,4,0.05962,0.11511,0.22801,0.23128,1,1,0.488703704,03:40:17,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,02:02:11,85,85.08485,1.4294,1.4903,1.5013,1.4997,0.003239,0.001489,0.001196,0.001172,74.038453,74.691515,2.460998,0.047206,0.565087,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.07769,0.15108,0.29048,0.29045,1,1,0.488703704,03:32:30,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,02:36:08,85,85.108426,1.4429,1.5108,1.5184,1.5197,0.003306,0.001556,0.001043,0.001293,66.681641,67.328342,2.163994,0.082882,0.575093,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06972,0.13521,0.26285,0.26414,1,1,0.488703704,03:42:44,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,03:24:01,85,85.141678,1.4674,1.5304,1.5315,1.5308,0.003001,0.001562,0.001111,0.001326,56.506438,57.133623,2.288336,0.166204,0.576043,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06262,0.12109,0.23835,0.24098,1,1,0.488703704,03:50:25,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,03:53:00,85,85.161806,1.4848,1.5383,1.5356,1.5345,0.00287,0.001452,0.001157,0.001334,50.54817,51.155223,2.325846,0.199291,0.567951,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05978,0.11543,0.22857,0.2318,1,1,0.488703704,03:57:26,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,10:09:19,85,85.423137,1.4828,1.5154,1.5088,1.5054,0.00245,0.000593,0.0005,0.0005,53.389236,52.773918,2.864194,0.295787,0.558279,4,10,8,4,3,10,8,4,4,10,8,4,3,10,8,4,0.06137,0.11813,0.23245,0.23405,1,1,0.488703704,03:42:59,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,10:31:39,85,85.438646,1.4745,1.5089,1.5004,1.4985,0.00268,0.00115,0.000942,0.001136,58.031188,57.401976,2.493476,0.135336,0.573098,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06389,0.12302,0.24073,0.24146,1,1,0.488703704,03:50:40,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,10:56:28,85,85.45588,1.4822,1.5172,1.5053,1.5005,0.003258,0.001862,0.001544,0.001566,63.290287,62.649992,2.178915,0.074431,0.580669,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0675,0.13004,0.25257,0.25207,1,1,0.488703704,03:57:20,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,11:43:41,85,85.488669,1.4685,1.5073,1.5005,1.4966,0.003701,0.001645,0.001249,0.001278,73.479564,72.827651,2.994561,0.056798,0.495022,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07794,0.15024,0.28674,0.28272,1,1,0.488703704,03:27:11,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:03:2023,12:02:10,85,85.501505,1.4611,1.4906,1.4871,1.4854,0.003607,0.001484,0.001229,0.001457,77.50148,76.848373,3.350209,0.034219,0.465995,4,8,4,6,4,8,5,6,4,8,5,6,4,9,6,6,0.08404,0.16202,0.3066,0.30054,1,1,0.488703704,03:30:15,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:03:2023,02:01:02,86,86.084051,1.3897,1.405,1.3983,1.3924,0.004537,0.003473,0.003543,0.003511,74.03313,74.68675,1.904595,0.027486,0.745454,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.07767,0.15105,0.29042,0.29042,1,1,0.488703704,03:42:19,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:03:2023,11:46:03,86,86.490313,-999,-999,-999,-999,-999,-999,-999,-999,73.870137,73.21742,3.071415,0.032429,0.269081,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07844,0.15122,0.28838,0.28426,1,1,0.488703704,03:28:12,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:03:2023,02:00:45,87,87.083854,-999,-999,-999,-999,-999,-999,-999,-999,73.84015,74.494222,2.379112,0.013867,0.305888,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.07749,0.15066,0.28967,0.28958,1,1,0.488703704,03:33:40,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:03:2023,10:55:47,87,87.455405,-999,-999,-999,-999,-999,-999,-999,-999,62.871801,62.229581,2.387636,0.073472,0.371869,3,10,8,5,3,10,7,5,3,10,8,5,3,10,8,4,0.06717,0.12941,0.25153,0.25111,1,1,0.488703704,03:45:44,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:03:2023,11:45:48,87,87.490139,-999,-999,-999,-999,-999,-999,-999,-999,73.692793,73.039599,2.984385,0.039961,0.396657,4,10,7,6,4,10,5,6,4,10,5,4,4,10,5,4,0.07823,0.15082,0.28766,0.28355,1,1,0.488703704,03:28:26,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:03:2023,03:47:27,89,89.157951,1.5113,1.5323,1.5422,1.5486,0.007364,0.003712,0.002857,0.002932,50.529595,51.147036,1.845178,0.026765,0.885578,3,10,8,4,3,10,8,4,3,10,8,3,3,10,8,3,0.06165,0.11664,0.2324,0.23428,1,1,0.488703704,03:29:23,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.109525463,10:07:04,92,92.421574,-999,-999,-999,-999,-999,-999,-999,-999,51.848293,51.222155,2.326819,0.119277,0.297991,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06256,0.11793,0.23393,0.23438,1,1,0.488703704,03:41:50,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.109525463,10:30:29,92,92.437836,-999,-999,-999,-999,-999,-999,-999,-999,56.791392,56.153211,2.075838,0.05588,0.285193,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,3,0.06522,0.12283,0.24233,0.24179,1,1,0.488703704,03:45:36,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.109525463,11:49:08,92,92.492454,-999,-999,-999,-999,-999,-999,-999,-999,73.821111,73.165778,2.595815,0.010685,0.322478,4,10,7,6,4,10,7,6,4,10,5,6,4,10,7,4,0.08118,0.15241,0.29299,0.28666,1,1,0.488703704,03:31:20,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.15119213,02:25:34,93,93.101088,1.3439,1.4084,1.4391,1.4537,0.005447,0.004234,0.004075,0.004361,66.92002,67.573657,2.440539,0.033944,0.629507,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0723,0.13686,0.26796,0.2674,1,1,0.488703704,03:39:00,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.15119213,03:13:57,93,93.134687,1.4458,1.487,1.5008,1.5052,0.004662,0.001185,0.000948,0.001917,56.47348,57.114134,2.259641,0.04908,0.610053,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06462,0.12227,0.2423,0.24345,1,1,0.488703704,03:44:44,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.15119213,10:06:49,93,93.4214,1.4971,1.5108,1.5128,1.511,0.002867,0.000519,0.0005,0.000531,51.650216,51.022603,2.057968,0.03183,0.537441,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06247,0.11776,0.23364,0.23412,1,1,0.488703704,03:38:49,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192858796,10:06:30,94,94.421181,-999,-999,-999,-999,-999,-999,-999,-999,51.439947,50.810931,2.22368,0.070954,0.367813,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06237,0.11758,0.23332,0.23384,1,1,0.488703704,03:41:11,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192858796,10:33:30,94,94.439931,-999,-999,-999,-999,-999,-999,-999,-999,57.168714,56.526969,1.982151,0.100936,0.387953,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06544,0.12325,0.24305,0.24243,1,1,0.488703704,03:45:53,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192858796,11:00:09,94,94.458438,-999,-999,-999,-999,-999,-999,-999,-999,62.912087,62.262304,2.050458,0.059081,0.384938,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06946,0.13069,0.25579,0.2537,1,1,0.488703704,03:25:55,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192858796,11:48:38,94,94.492106,-999,-999,-999,-999,-999,-999,-999,-999,73.478832,72.822982,3.070237,0.042612,0.359452,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08069,0.1515,0.29142,0.2853,1,1,0.488703704,03:31:37,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192858796,12:06:57,94,94.504826,-999,-999,-999,-999,-999,-999,-999,-999,77.481582,76.826468,3.251359,0.029105,0.345346,4,8,5,6,4,8,5,6,4,9,5,6,4,10,6,6,0.08702,0.16323,0.3115,0.30309,1,1,0.488703704,03:34:14,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234525463,02:23:05,95,95.099363,1.4638,1.5262,1.5191,1.512,0.003741,0.002065,0.001536,0.001591,66.968255,67.623084,2.652486,0.141712,0.477582,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07235,0.13694,0.26808,0.26755,1,1,0.488703704,03:46:32,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234525463,10:06:16,95,95.421019,-999,-999,-999,-999,-999,-999,-999,-999,51.24894,50.618504,2.092588,0.159302,0.316535,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06228,0.11741,0.23303,0.23359,1,1,0.488703704,03:35:21,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234525463,11:00:43,95,95.458831,-999,-999,-999,-999,-999,-999,-999,-999,62.912565,62.26193,3.528176,0.147099,0.237216,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06945,0.13069,0.25579,0.2537,1,1,0.488703704,03:43:15,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234525463,11:49:07,95,95.492442,-999,-999,-999,-999,-999,-999,-999,-999,73.469205,72.813136,2.233886,0.050886,0.221185,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08066,0.15145,0.29136,0.28526,1,1,0.488703704,03:26:24,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234525463,12:07:26,95,95.505162,-999,-999,-999,-999,-999,-999,-999,-999,77.472593,76.817454,2.981197,0.033982,0.223741,4,7,5,6,4,8,5,6,4,8,4,6,4,9,6,6,0.087,0.16319,0.31143,0.30304,1,1,0.488703704,03:28:52,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.27619213,10:05:54,96,96.420764,-999,-999,-999,-999,-999,-999,-999,-999,51.0316,50.399854,2.994121,0.352617,0.271619,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06218,0.11723,0.23272,0.2333,1,1,0.488703704,03:43:37,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.27619213,10:33:08,96,96.439676,-999,-999,-999,-999,-999,-999,-999,-999,56.830949,56.187187,1.530139,0.165997,0.271466,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06524,0.12288,0.2424,0.24185,1,1,0.488703704,03:48:25,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.27619213,11:03:00,96,96.460417,-999,-999,-999,-999,-999,-999,-999,-999,63.287646,62.63587,2.179839,0.138897,0.278546,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06975,0.13124,0.25674,0.25455,1,1,0.488703704,03:29:18,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.27619213,11:49:44,96,96.49287,-999,-999,-999,-999,-999,-999,-999,-999,73.489556,72.833309,2.353707,0.06392,0.268267,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08071,0.15153,0.29149,0.28534,1,1,0.488703704,03:34:11,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.27619213,12:08:05,96,96.505613,-999,-999,-999,-999,-999,-999,-999,-999,77.50056,76.845457,2.90683,0.04605,0.270407,4,7,5,6,4,9,5,6,4,8,5,6,4,9,6,6,0.08707,0.1633,0.31163,0.30318,1,1,0.488703704,03:36:46,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,01:48:19,97,97.07522,-999,-999,-999,-999,-999,-999,-999,-999,74.093552,74.750434,3.130314,0.144337,0.232833,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.08241,0.15202,0.29523,0.29253,1,1,0.488703704,03:39:08,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,02:22:24,97,97.098889,-999,-999,-999,-999,-999,-999,-999,-999,66.633536,67.289179,2.340495,0.164114,0.250908,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.074,0.13711,0.26802,0.26709,1,1,0.488703704,03:44:01,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,03:09:11,97,97.131377,-999,-999,-999,-999,-999,-999,-999,-999,56.477233,57.123073,2.256511,0.282127,0.257156,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06665,0.12411,0.24436,0.24512,1,1,0.488703704,03:48:09,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,03:37:34,97,97.151088,-999,-999,-999,-999,-999,-999,-999,-999,50.424651,51.058619,2.238884,0.217234,0.275718,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06366,0.11885,0.23479,0.2363,1,1,0.488703704,03:28:17,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,10:05:38,97,97.420579,-999,-999,-999,-999,-999,-999,-999,-999,50.837036,50.203957,2.25538,0.259067,0.162138,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06415,0.11933,0.23497,0.23524,1,1,0.488703704,03:39:34,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,10:33:54,97,97.440208,-999,-999,-999,-999,-999,-999,-999,-999,56.868673,56.223638,3.774981,0.244797,0.160703,4,10,7,5,4,10,8,4,4,10,7,4,4,10,8,4,0.06729,0.12473,0.24456,0.24365,1,1,0.488703704,03:43:36,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,11:50:10,97,97.493171,-999,-999,-999,-999,-999,-999,-999,-999,73.470574,72.814188,2.828977,0.098787,0.208553,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.08255,0.15104,0.29124,0.28486,1,1,0.488703704,03:31:06,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317858796,12:08:27,97,97.505868,-999,-999,-999,-999,-999,-999,-999,-999,77.467203,76.812138,3.440078,0.06107,0.217438,4,7,5,6,4,9,5,6,4,9,5,6,4,9,6,6,0.08882,0.16185,0.31038,0.30175,1,1,0.488703704,03:32:58,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359525463,02:19:41,98,98.097002,-999,-999,-999,-999,-999,-999,-999,-999,66.989207,67.64543,1.654953,0.071263,0.242911,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07434,0.13771,0.26911,0.26808,1,1,0.488703704,03:35:07,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359525463,03:07:55,98,98.130498,-999,-999,-999,-999,-999,-999,-999,-999,56.503107,57.150121,2.081991,0.187967,0.225931,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06667,0.12416,0.24443,0.24517,1,1,0.488703704,03:39:37,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359525463,03:37:02,98,98.150718,-999,-999,-999,-999,-999,-999,-999,-999,50.281241,50.916615,2.69449,0.213152,0.237927,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,3,0.0636,0.11875,0.23461,0.23612,1,1,0.488703704,03:44:40,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359525463,10:05:26,98,98.42044,-999,-999,-999,-999,-999,-999,-999,-999,50.658299,50.023888,2.179972,0.152834,0.249379,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06407,0.11919,0.23473,0.23502,1,1,0.488703704,03:32:42,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359525463,10:34:27,98,98.44059,-999,-999,-999,-999,-999,-999,-999,-999,56.861808,56.215634,2.390584,0.165428,0.257018,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06728,0.12471,0.24453,0.24364,1,1,0.488703704,03:37:10,1085,28.545,77.1926,15,lev20,Almucantar
